datetime,B03,B06,B12,B15,B17,B20,Biomass,Fossil Brown coal,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river,Nuclear,Solar,Wind Onshore
2022-01-04 15:00:00+00:00,,,296.83,278.25,22.87,,264.57,4371.04,1371.03,323.76,299.67,149.63,3450.99,2.31,200.23
2022-01-04 16:00:00+00:00,,,331.22,280.62,22.89,,264.59,4333.08,1355.8,320.47,544.15,148.15,3446.61,0.0,183.66
2022-01-04 17:00:00+00:00,,,317.02,282.01,22.87,,263.44,4326.82,1359.89,318.56,551.25,147.21,3445.55,,164.18
2022-01-04 18:00:00+00:00,,,279.91,282.54,22.96,,262.94,4326.16,1363.27,319.01,626.8,147.65,3445.15,,163.22
2022-01-04 19:00:00+00:00,,,305.83,280.19,23.0,,261.34,4314.37,1111.41,318.84,132.65,150.62,3447.97,,158.48
2022-01-04 20:00:00+00:00,,,171.59,276.49,22.92,,261.08,4296.13,572.0,320.28,117.93,152.85,3451.52,,131.06
2022-01-04 21:00:00+00:00,,,79.22,267.02,22.06,,258.66,4220.91,535.42,308.63,84.29,156.97,3454.1,,118.34
2022-01-04 22:00:00+00:00,,,34.61,265.37,22.29,,257.66,4036.43,523.8,189.19,44.5,160.54,3460.31,,102.32
2022-01-04 23:00:00+00:00,1.72,,32.4,260.03,21.8,,255.12,3860.19,521.17,153.91,683.38,158.52,3466.33,,76.67
2022-01-05 00:00:00+00:00,5.28,,25.12,261.69,,,256.08,3877.94,520.72,148.93,1004.04,157.96,3471.88,,63.96
2022-01-05 01:00:00+00:00,9.56,,24.71,262.04,22.1,,257.15,3725.78,521.21,147.99,1110.34,157.99,3475.08,,63.75
2022-01-05 02:00:00+00:00,9.57,,24.25,260.85,22.05,,255.54,3461.19,522.51,149.58,1103.21,156.95,3476.84,,73.27
2022-01-05 03:00:00+00:00,9.58,,24.42,260.8,21.98,,255.58,3548.5,534.38,152.58,1094.6,155.85,3480.25,,101.94
2022-01-05 04:00:00+00:00,9.53,,26.51,264.55,22.06,,256.2,3944.35,552.4,156.81,1029.98,155.69,3479.38,,114.68
2022-01-05 05:00:00+00:00,2.88,6.37,62.14,274.52,22.47,,260.71,4213.02,578.37,160.41,67.02,154.53,3482.01,,103.86
2022-01-05 06:00:00+00:00,3.5,7.38,337.94,274.96,22.32,,263.01,4247.57,583.98,166.76,0.0,148.08,3483.09,2.1,108.83
2022-01-05 07:00:00+00:00,0.99,7.51,351.96,274.33,22.57,,272.02,4320.32,588.7,169.81,436.39,147.94,3476.87,4.24,126.13
2022-01-05 08:00:00+00:00,0.0,7.59,348.05,273.47,22.52,,271.09,4245.42,587.12,178.56,145.74,150.17,3478.25,35.58,163.65
2022-01-05 09:00:00+00:00,,7.2,572.41,272.28,22.32,,270.72,4079.72,587.11,173.35,98.43,148.66,3480.48,78.86,163.16
2022-01-05 10:00:00+00:00,,8.59,402.05,276.16,22.31,,263.21,4289.62,588.18,182.38,0.0,146.41,3479.62,109.84,159.55
2022-01-05 11:00:00+00:00,,7.17,138.24,274.95,22.32,,263.77,4179.08,585.37,179.13,,152.62,3476.14,162.12,164.59
2022-01-05 12:00:00+00:00,,10.86,180.12,275.52,22.26,,270.54,4222.91,584.45,181.31,125.72,150.46,3479.53,202.81,198.39
2022-01-05 13:00:00+00:00,,9.88,173.11,276.04,22.03,,264.11,4146.57,584.28,176.42,158.47,149.52,3485.0,141.7,212.26
2022-01-05 14:00:00+00:00,,7.84,150.39,279.99,22.32,,272.89,4190.12,587.96,176.81,365.08,151.19,3484.36,26.6,242.61
2022-01-05 15:00:00+00:00,,8.35,131.72,281.74,22.31,,273.36,4384.0,591.8,188.24,500.38,153.92,3487.39,2.55,224.54
2022-01-05 16:00:00+00:00,,8.45,127.88,281.96,22.45,,273.42,4360.72,592.35,185.87,448.38,151.84,3487.38,0.0,231.19
2022-01-05 17:00:00+00:00,,7.43,123.85,284.71,22.46,,273.35,4293.27,592.25,176.74,446.21,151.97,3487.88,,232.82
2022-01-05 18:00:00+00:00,,7.8,322.82,283.6,22.24,,270.3,4281.73,591.79,173.8,305.23,148.24,3489.01,,235.25
2022-01-05 19:00:00+00:00,,7.54,233.43,282.75,22.28,,271.9,4255.35,590.41,172.58,17.1,149.43,3487.96,,234.7
2022-01-05 20:00:00+00:00,,6.43,56.01,281.03,22.06,,264.73,4202.3,579.75,170.71,0.0,155.96,3489.68,,225.4
2022-01-05 21:00:00+00:00,0.41,0.0,52.0,269.13,22.03,,258.84,4080.62,536.06,175.76,21.4,156.19,3488.02,,221.88
2022-01-05 22:00:00+00:00,5.05,,38.01,267.31,22.17,,259.0,3937.23,523.59,163.85,768.34,155.97,3488.98,,211.97
2022-01-05 23:00:00+00:00,9.52,,30.03,263.63,22.29,,254.79,3750.43,521.04,169.65,1100.71,154.35,3490.54,,196.86
2022-01-06 00:00:00+00:00,12.77,,29.73,264.29,22.55,,254.98,3781.91,523.44,167.97,1093.55,154.37,3491.71,,193.61
2022-01-06 01:00:00+00:00,11.72,,29.81,263.08,22.3,,256.13,3928.95,523.16,168.39,993.92,,3491.45,,193.99
2022-01-06 02:00:00+00:00,10.27,,58.96,264.65,22.17,,257.36,3998.14,525.34,173.52,462.05,152.52,3490.43,,203.03
2022-01-06 03:00:00+00:00,,,61.17,264.74,22.13,,259.42,3943.98,538.36,170.8,46.02,151.31,3491.22,,183.29
2022-01-06 04:00:00+00:00,10.19,,63.01,267.2,22.28,,266.05,4089.5,555.42,171.31,0.0,150.12,3489.29,,184.56
2022-01-06 05:00:00+00:00,9.93,,170.36,277.25,22.76,,270.53,4282.42,678.61,229.25,66.57,145.19,3487.97,,185.53
2022-01-06 06:00:00+00:00,9.52,,236.97,277.44,23.06,,270.7,4344.1,1043.37,287.44,104.61,144.99,3491.5,2.09,198.53
2022-01-06 07:00:00+00:00,,,550.64,275.67,22.93,,272.0,4316.56,1338.01,329.87,17.9,144.41,3490.79,19.32,199.43
2022-01-06 08:00:00+00:00,,,585.99,275.9,22.79,,271.37,4396.05,1388.55,338.59,0.0,145.34,3487.53,149.3,171.76
2022-01-06 09:00:00+00:00,9.69,,434.53,274.54,22.88,,267.84,4275.42,1364.86,335.66,16.35,147.26,3487.65,381.77,166.16
2022-01-06 10:00:00+00:00,10.01,,146.67,275.59,23.05,,267.52,4287.4,1370.47,337.31,76.6,151.29,3487.53,574.94,155.62
2022-01-06 11:00:00+00:00,10.0,,129.73,274.93,23.17,,268.91,4235.25,1365.0,334.48,90.6,152.88,3487.79,751.59,146.98
2022-01-06 12:00:00+00:00,10.03,,109.76,272.95,22.93,,268.52,4207.85,1274.33,329.49,0.0,153.55,3487.68,803.05,124.66
2022-01-06 13:00:00+00:00,10.01,,231.2,274.65,22.79,,268.53,4215.86,1203.23,333.55,,151.66,3487.63,506.32,108.75
2022-01-06 14:00:00+00:00,,,225.27,278.36,22.94,,269.91,4306.52,1374.43,336.53,138.33,153.96,3487.91,137.48,94.41
2022-01-06 15:00:00+00:00,,,179.99,281.71,22.84,,271.24,4331.28,1379.3,337.15,485.54,153.75,3487.86,4.3,72.34
2022-01-06 16:00:00+00:00,10.02,,494.67,282.24,22.89,,273.23,4351.65,1387.71,336.35,478.83,150.15,3491.67,0.04,69.43
2022-01-06 17:00:00+00:00,10.0,,432.95,284.04,23.23,,271.34,4346.96,1383.7,335.89,453.33,150.55,3491.31,0.0,72.53
2022-01-06 18:00:00+00:00,10.02,,207.99,281.41,23.06,,271.18,4293.76,802.57,335.09,583.94,153.17,3489.34,,62.52
2022-01-06 19:00:00+00:00,10.0,,157.9,280.84,22.47,,269.05,4345.6,590.95,336.85,624.48,154.28,3488.93,,60.11
2022-01-06 20:00:00+00:00,,,93.79,279.92,23.05,,267.51,4302.22,583.14,341.33,218.68,156.35,3492.12,,54.28
2022-01-06 21:00:00+00:00,10.02,,55.61,266.87,22.49,,264.35,4237.3,543.74,332.97,90.97,158.16,3492.3,,48.36
2022-01-06 22:00:00+00:00,,,43.18,266.7,22.75,,258.24,4207.03,532.13,306.55,0.0,158.89,3491.36,,48.78
2022-01-06 23:00:00+00:00,10.01,,39.4,263.1,22.09,,256.08,3816.94,540.05,285.9,,159.13,3491.33,,49.52
2022-01-07 00:00:00+00:00,10.0,,28.97,262.69,22.14,,253.29,3759.24,541.02,287.58,762.94,159.85,3491.32,,56.8
2022-01-07 01:00:00+00:00,10.01,,30.04,260.26,21.86,,255.51,3627.58,545.23,268.32,1102.94,159.77,3494.05,,53.3
2022-01-07 02:00:00+00:00,10.02,,29.91,262.32,21.74,,257.36,3593.17,555.28,264.87,1096.03,158.69,3494.33,,58.04
2022-01-07 03:00:00+00:00,10.01,,29.8,262.35,22.34,,256.95,3695.05,563.05,272.75,1086.35,159.79,3493.43,,74.89
2022-01-07 04:00:00+00:00,10.03,,29.52,265.29,22.31,,257.11,3871.77,573.23,279.2,488.52,157.64,3493.76,,73.1
2022-01-07 05:00:00+00:00,10.01,,65.21,275.47,22.77,,261.89,3987.16,598.24,322.06,0.85,155.46,3495.37,,91.87
2022-01-07 06:00:00+00:00,,,214.96,276.69,22.9,,267.77,4038.14,604.11,343.59,33.2,150.85,3498.85,2.14,98.28
2022-01-07 07:00:00+00:00,10.02,,526.23,277.62,22.73,,265.75,4065.34,605.81,352.7,0.74,149.98,3497.19,82.55,108.45
2022-01-07 08:00:00+00:00,10.01,,379.87,277.76,23.05,,262.01,3948.38,602.75,337.83,0.0,155.34,3495.64,348.99,100.02
2022-01-07 09:00:00+00:00,10.02,,329.83,274.37,23.02,,269.93,4099.89,596.21,342.96,40.85,156.91,3493.36,603.11,101.68
2022-01-07 10:00:00+00:00,10.01,,342.74,277.38,23.25,,265.14,4074.67,597.24,342.18,24.94,157.87,3490.63,752.68,114.89
2022-01-07 11:00:00+00:00,10.0,,143.72,277.71,23.0,,262.59,4155.16,596.86,340.3,0.0,161.24,3490.59,762.2,116.05
2022-01-07 12:00:00+00:00,10.02,,131.75,277.15,22.77,,264.57,4158.36,594.54,338.62,6.34,164.88,3487.54,585.65,116.49
2022-01-07 13:00:00+00:00,,,131.5,280.8,22.6,,268.3,4224.26,597.6,343.02,276.75,165.98,3485.52,315.85,124.14
2022-01-07 14:00:00+00:00,10.01,,167.89,283.44,22.54,,276.85,4233.41,600.15,344.95,432.39,166.09,3486.92,88.71,125.98
2022-01-07 15:00:00+00:00,10.02,,247.79,283.83,22.68,,277.87,4294.14,601.85,348.94,483.08,163.44,3488.0,3.67,123.51
2022-01-07 16:00:00+00:00,10.01,,243.24,283.45,22.52,,274.46,4258.17,606.22,344.75,517.74,162.42,3489.56,0.08,137.39
2022-01-07 17:00:00+00:00,,,204.94,285.97,22.81,,274.27,4245.04,606.37,341.72,796.24,165.29,3490.52,0.0,139.26
2022-01-07 18:00:00+00:00,10.02,,175.59,285.85,22.74,,274.17,4270.46,,341.44,773.79,164.81,3491.29,,130.36
2022-01-07 19:00:00+00:00,10.0,,85.72,286.45,22.78,,278.56,4252.81,601.65,345.83,524.66,168.71,3487.31,,113.64
2022-01-07 20:00:00+00:00,10.02,,135.55,284.42,22.76,,272.0,4239.24,593.28,347.4,447.54,165.86,3490.52,,117.95
2022-01-07 21:00:00+00:00,10.03,,41.98,269.78,22.38,,267.95,4176.7,555.16,342.98,228.7,170.91,3492.95,,133.94
2022-01-07 22:00:00+00:00,10.0,,40.05,267.59,22.25,,259.39,3932.65,543.26,338.98,12.86,169.95,3490.06,,142.74
2022-01-07 23:00:00+00:00,10.01,,136.19,264.42,22.05,,254.46,3483.04,540.58,315.89,268.05,169.12,3492.56,,129.84
2022-01-08 00:00:00+00:00,,,75.5,262.98,21.97,,253.45,3420.44,542.08,308.2,269.28,171.34,3492.82,,107.04
2022-01-08 01:00:00+00:00,,,30.42,263.68,21.92,,253.31,3470.64,542.59,308.43,269.07,173.82,3492.37,,90.35
2022-01-08 02:00:00+00:00,,,31.04,264.47,21.85,,258.02,3507.06,547.78,315.22,268.59,173.77,3491.68,,84.71
2022-01-08 03:00:00+00:00,10.03,,30.31,263.88,21.98,,252.93,3455.32,554.85,314.46,567.59,173.82,3492.35,,87.55
2022-01-08 04:00:00+00:00,10.04,,29.6,264.98,22.01,,253.3,3484.82,562.24,315.78,1064.17,174.95,3490.16,,83.22
2022-01-08 05:00:00+00:00,10.03,,38.65,274.28,22.45,,261.88,3502.46,574.37,303.56,732.4,174.37,3487.64,,74.67
2022-01-08 06:00:00+00:00,10.02,,92.07,278.57,22.91,,261.92,3516.44,592.57,303.48,65.56,170.63,3490.25,2.13,53.88
2022-01-08 07:00:00+00:00,10.01,,205.46,279.52,22.74,,267.05,3492.47,588.17,307.71,360.1,168.56,3491.38,21.05,58.34
2022-01-08 08:00:00+00:00,10.0,,265.57,280.74,23.08,,269.89,3540.41,593.11,308.82,663.28,164.27,3491.45,102.82,59.92
2022-01-08 09:00:00+00:00,10.01,,269.85,282.5,22.66,,271.79,3565.8,593.07,303.91,670.6,165.3,3491.32,185.93,51.72
2022-01-08 10:00:00+00:00,10.02,,278.29,282.14,22.64,,265.79,3556.12,593.23,311.36,460.64,164.09,3490.93,210.12,52.93
2022-01-08 11:00:00+00:00,10.01,,265.05,282.01,22.72,,270.03,3591.04,592.31,315.18,326.99,163.18,3489.85,216.97,51.86
2022-01-08 12:00:00+00:00,,,110.16,281.02,22.92,,272.36,3434.83,585.8,316.99,95.76,162.3,3488.34,181.65,56.97
2022-01-08 13:00:00+00:00,10.0,,47.16,280.97,23.02,,266.91,3378.2,586.98,322.8,116.86,161.91,3486.69,118.15,71.98
2022-01-08 14:00:00+00:00,10.02,,45.36,281.22,23.05,,262.35,3333.53,587.42,317.02,0.71,159.85,3486.59,32.92,88.2
2022-01-08 15:00:00+00:00,,,178.25,281.3,23.01,,260.78,3410.08,589.24,313.66,0.0,152.69,3486.57,2.44,82.81
2022-01-08 16:00:00+00:00,10.0,,202.39,280.78,22.87,,261.44,3363.1,593.28,307.22,,149.99,3485.91,0.15,56.53
2022-01-08 17:00:00+00:00,10.01,,121.11,282.47,22.65,,261.38,3380.56,593.33,309.15,,153.16,3488.32,0.0,53.4
2022-01-08 18:00:00+00:00,10.02,,76.77,282.04,22.51,,258.21,3357.32,591.8,312.34,,152.71,3489.88,,47.4
2022-01-08 19:00:00+00:00,10.01,,40.27,281.92,22.57,,266.48,3353.44,589.2,307.45,,154.73,3488.93,,67.28
2022-01-08 20:00:00+00:00,10.0,,36.05,279.82,22.59,,258.61,3214.8,577.03,273.26,,151.75,3489.9,,79.97
2022-01-08 21:00:00+00:00,,,36.07,264.86,22.14,,251.65,3122.47,541.18,266.54,,152.84,3492.6,,102.85
2022-01-08 22:00:00+00:00,10.01,,36.09,263.19,22.0,,253.96,3110.51,530.48,276.45,,151.75,3493.78,,118.11
2022-01-08 23:00:00+00:00,,,35.43,258.85,21.56,,251.75,2581.14,511.92,262.96,63.93,152.88,3483.28,,119.68
2022-01-09 00:00:00+00:00,10.02,,35.93,258.63,21.55,,251.41,2492.27,513.45,259.56,462.52,150.67,3487.28,,116.11
2022-01-09 01:00:00+00:00,,,36.19,258.03,21.59,,251.98,2433.54,517.01,259.91,1081.38,150.66,3494.49,,103.56
